step,task_0_acc,task_1_acc,task_2_acc,task_3_acc,task_4_acc,task_5_acc,task_6_acc,task_7_acc,task_8_acc,task_9_acc,task_10_acc,task_11_acc,task_12_acc,task_13_acc,task_14_acc,task_15_acc,task_16_acc,task_17_acc,task_18_acc,task_19_acc,total_basis_rank,basis_rank_features.0.weight,basis_rank_features.2.weight,basis_rank_features.4.weight,basis_rank_features.6.weight,basis_rank_features.8.weight,basis_rank_features.10.weight,basis_rank_features.12.weight,basis_rank_features.14.weight,basis_rank_features.16.weight,basis_rank_classifier.weight
0,0.2980000078678131,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
100,0.10700000822544098,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
200,0.17400000989437103,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
300,0.4410000145435333,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
400,0.7250000238418579,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
500,0.8820000290870667,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
600,0.9220000505447388,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
700,0.9240000247955322,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
800,0.937000036239624,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
900,0.8910000324249268,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
1000,0.9500000476837158,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
1100,0.9470000267028809,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
1200,0.893000066280365,0.21300001442432404,,,,,,,,,,,,,,,,,,,390.0,92.0,70.0,49.0,44.0,35.0,27.0,24.0,19.0,16.0,14.0
1300,0.8950000405311584,0.593000054359436,,,,,,,,,,,,,,,,,,,390.0,92.0,70.0,49.0,44.0,35.0,27.0,24.0,19.0,16.0,14.0
1400,0.8950000405311584,0.7070000171661377,,,,,,,,,,,,,,,,,,,390.0,92.0,70.0,49.0,44.0,35.0,27.0,24.0,19.0,16.0,14.0
1500,0.8950000405311584,0.7610000371932983,,,,,,,,,,,,,,,,,,,390.0,92.0,70.0,49.0,44.0,35.0,27.0,24.0,19.0,16.0,14.0
1600,0.8940000534057617,0.7950000166893005,,,,,,,,,,,,,,,,,,,390.0,92.0,70.0,49.0,44.0,35.0,27.0,24.0,19.0,16.0,14.0
1700,0.8940000534057617,0.815000057220459,,,,,,,,,,,,,,,,,,,390.0,92.0,70.0,49.0,44.0,35.0,27.0,24.0,19.0,16.0,14.0
1800,0.8940000534057617,0.8340000510215759,,,,,,,,,,,,,,,,,,,390.0,92.0,70.0,49.0,44.0,35.0,27.0,24.0,19.0,16.0,14.0
1900,0.8940000534057617,0.8410000205039978,,,,,,,,,,,,,,,,,,,390.0,92.0,70.0,49.0,44.0,35.0,27.0,24.0,19.0,16.0,14.0
2000,0.893000066280365,0.8530000448226929,,,,,,,,,,,,,,,,,,,390.0,92.0,70.0,49.0,44.0,35.0,27.0,24.0,19.0,16.0,14.0
2100,0.8920000195503235,0.859000027179718,,,,,,,,,,,,,,,,,,,390.0,92.0,70.0,49.0,44.0,35.0,27.0,24.0,19.0,16.0,14.0
2200,0.8920000195503235,0.8730000257492065,,,,,,,,,,,,,,,,,,,390.0,92.0,70.0,49.0,44.0,35.0,27.0,24.0,19.0,16.0,14.0
2300,0.8920000195503235,0.878000020980835,,,,,,,,,,,,,,,,,,,390.0,92.0,70.0,49.0,44.0,35.0,27.0,24.0,19.0,16.0,14.0
2400,0.8940000534057617,0.8800000548362732,0.3050000071525574,,,,,,,,,,,,,,,,,,686.0,176.0,133.0,90.0,73.0,55.0,44.0,38.0,31.0,25.0,21.0
2500,0.8910000324249268,0.878000020980835,0.6350000500679016,,,,,,,,,,,,,,,,,,686.0,176.0,133.0,90.0,73.0,55.0,44.0,38.0,31.0,25.0,21.0
2600,0.8910000324249268,0.8770000338554382,0.7190000414848328,,,,,,,,,,,,,,,,,,686.0,176.0,133.0,90.0,73.0,55.0,44.0,38.0,31.0,25.0,21.0
2700,0.89000004529953,0.8750000596046448,0.7620000243186951,,,,,,,,,,,,,,,,,,686.0,176.0,133.0,90.0,73.0,55.0,44.0,38.0,31.0,25.0,21.0
2800,0.8910000324249268,0.8750000596046448,0.7930000424385071,,,,,,,,,,,,,,,,,,686.0,176.0,133.0,90.0,73.0,55.0,44.0,38.0,31.0,25.0,21.0
2900,0.893000066280365,0.8750000596046448,0.8160000443458557,,,,,,,,,,,,,,,,,,686.0,176.0,133.0,90.0,73.0,55.0,44.0,38.0,31.0,25.0,21.0
3000,0.8920000195503235,0.8740000128746033,0.8210000395774841,,,,,,,,,,,,,,,,,,686.0,176.0,133.0,90.0,73.0,55.0,44.0,38.0,31.0,25.0,21.0
3100,0.893000066280365,0.8750000596046448,0.8360000252723694,,,,,,,,,,,,,,,,,,686.0,176.0,133.0,90.0,73.0,55.0,44.0,38.0,31.0,25.0,21.0
