Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_1.5_g_0.25/GeneralMLP_LR0.001_BS1024_20260501_231600_s9
Overwriting weights with Heavy-Tailed Distribution (α=1.5, g=0.25)
Applying HT Init: alpha=1.5, g=0.25, seed=9
Epoch 0 | Train Acc: 0.1368 | Test Acc: 0.1448
Epoch 1 | Train Acc: 0.1372 | Test Acc: 0.1460
Epoch 2 | Train Acc: 0.1382 | Test Acc: 0.1465
Epoch 3 | Train Acc: 0.1392 | Test Acc: 0.1476
Epoch 4 | Train Acc: 0.1404 | Test Acc: 0.1484
Epoch 5 | Train Acc: 0.1415 | Test Acc: 0.1493
Epoch 6 | Train Acc: 0.1427 | Test Acc: 0.1497
Epoch 7 | Train Acc: 0.1439 | Test Acc: 0.1507
Epoch 8 | Train Acc: 0.1450 | Test Acc: 0.1521
Epoch 9 | Train Acc: 0.1463 | Test Acc: 0.1525
Epoch 10 | Train Acc: 0.1474 | Test Acc: 0.1542
Epoch 11 | Train Acc: 0.1488 | Test Acc: 0.1557
Epoch 12 | Train Acc: 0.1501 | Test Acc: 0.1567
Epoch 13 | Train Acc: 0.1514 | Test Acc: 0.1581
Epoch 14 | Train Acc: 0.1528 | Test Acc: 0.1596
Epoch 15 | Train Acc: 0.1541 | Test Acc: 0.1609
Epoch 16 | Train Acc: 0.1560 | Test Acc: 0.1617
Epoch 17 | Train Acc: 0.1578 | Test Acc: 0.1628
Epoch 18 | Train Acc: 0.1593 | Test Acc: 0.1650
Epoch 19 | Train Acc: 0.1610 | Test Acc: 0.1664
Epoch 20 | Train Acc: 0.1628 | Test Acc: 0.1680
Epoch 21 | Train Acc: 0.1644 | Test Acc: 0.1701
Epoch 22 | Train Acc: 0.1666 | Test Acc: 0.1718
Epoch 23 | Train Acc: 0.1684 | Test Acc: 0.1728
Epoch 24 | Train Acc: 0.1708 | Test Acc: 0.1743
Epoch 25 | Train Acc: 0.1731 | Test Acc: 0.1770
Epoch 26 | Train Acc: 0.1752 | Test Acc: 0.1792
Epoch 27 | Train Acc: 0.1776 | Test Acc: 0.1807
Epoch 28 | Train Acc: 0.1799 | Test Acc: 0.1830
Epoch 29 | Train Acc: 0.1827 | Test Acc: 0.1843
Epoch 30 | Train Acc: 0.1851 | Test Acc: 0.1863
Epoch 31 | Train Acc: 0.1876 | Test Acc: 0.1886
Epoch 32 | Train Acc: 0.1898 | Test Acc: 0.1925
Epoch 33 | Train Acc: 0.1920 | Test Acc: 0.1935
Epoch 34 | Train Acc: 0.1943 | Test Acc: 0.1961
Epoch 35 | Train Acc: 0.1968 | Test Acc: 0.1988
Epoch 36 | Train Acc: 0.1993 | Test Acc: 0.2004
Epoch 37 | Train Acc: 0.2014 | Test Acc: 0.2029
Epoch 38 | Train Acc: 0.2036 | Test Acc: 0.2049
Epoch 39 | Train Acc: 0.2057 | Test Acc: 0.2066
Epoch 40 | Train Acc: 0.2080 | Test Acc: 0.2079
Epoch 41 | Train Acc: 0.2099 | Test Acc: 0.2093
Epoch 42 | Train Acc: 0.2118 | Test Acc: 0.2118
Epoch 43 | Train Acc: 0.2135 | Test Acc: 0.2133
Epoch 44 | Train Acc: 0.2153 | Test Acc: 0.2151
Epoch 45 | Train Acc: 0.2172 | Test Acc: 0.2166
Epoch 46 | Train Acc: 0.2188 | Test Acc: 0.2186
Epoch 47 | Train Acc: 0.2204 | Test Acc: 0.2206
Epoch 48 | Train Acc: 0.2223 | Test Acc: 0.2229
Epoch 49 | Train Acc: 0.2238 | Test Acc: 0.2251
Epoch 50 | Train Acc: 0.2250 | Test Acc: 0.2267
Epoch 51 | Train Acc: 0.2260 | Test Acc: 0.2274
Epoch 52 | Train Acc: 0.2275 | Test Acc: 0.2291
Epoch 53 | Train Acc: 0.2286 | Test Acc: 0.2302
Epoch 54 | Train Acc: 0.2299 | Test Acc: 0.2311
Epoch 55 | Train Acc: 0.2309 | Test Acc: 0.2320
Epoch 56 | Train Acc: 0.2322 | Test Acc: 0.2330
Epoch 57 | Train Acc: 0.2332 | Test Acc: 0.2340
Epoch 58 | Train Acc: 0.2345 | Test Acc: 0.2352
Epoch 59 | Train Acc: 0.2356 | Test Acc: 0.2364
Epoch 60 | Train Acc: 0.2366 | Test Acc: 0.2365
Epoch 61 | Train Acc: 0.2375 | Test Acc: 0.2365
Epoch 62 | Train Acc: 0.2382 | Test Acc: 0.2375
Epoch 63 | Train Acc: 0.2389 | Test Acc: 0.2381
Epoch 64 | Train Acc: 0.2396 | Test Acc: 0.2391
Epoch 65 | Train Acc: 0.2403 | Test Acc: 0.2394
Epoch 66 | Train Acc: 0.2411 | Test Acc: 0.2399
Epoch 67 | Train Acc: 0.2419 | Test Acc: 0.2403
Epoch 68 | Train Acc: 0.2423 | Test Acc: 0.2408
Epoch 69 | Train Acc: 0.2429 | Test Acc: 0.2407
